"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:03353:73570::7530702","de:03353:73570::7530702",2,120,,,,
"de:03353:73590::7530901","de:03353:73590::7530901",2,120,,,,
"de:03353:73590::7530901","de:03353:73590::7530902",2,120,,,,
"de:03353:73590::7530902","de:03353:73590::7530901",2,120,,,,
"de:03353:73590::7530902","de:03353:73590::7530902",2,120,,,,
"de:03353:74502::7540201","de:03353:74502::7540201",2,120,,,,
"de:03353:74502::7540201","de:03353:74502::7540202",2,120,,,,
"de:03353:74502::7540202","de:03353:74502::7540201",2,120,,,,
"de:03353:74502::7540202","de:03353:74502::7540202",2,120,,,,
"de:01060:75000::750001","de:01060:37985:1:8000526",2,180,,,,
"de:01060:75000::750001","de:01060:75000::750001",2,60,,,,
"de:01060:75000::750001","de:01060:75000::750006",2,60,,,,
"de:01060:75000::750006","de:01060:37985:1:8000526",2,180,,,,
"de:01060:75000::750006","de:01060:75000::750001",2,60,,,,
"de:03353:75001::7500101","de:03353:75001::7500101",2,120,,,,
"de:03353:75001::7500101","de:03353:75001::7500102",2,120,,,,
"de:03353:75001::7500102","de:03353:75001::7500101",2,120,,,,
"de:03353:75001::7500102","de:03353:75001::7500102",2,120,,,,
"de:03353:75004::7500401","de:03353:75004::7500401",2,120,,,,
"de:03353:75004::7500401","de:03353:75004::7500402",2,120,,,,
"de:03353:75004::7500402","de:03353:75004::7500401",2,120,,,,
"de:03353:75004::7500402","de:03353:75004::7500402",2,120,,,,
"de:03353:75005::7500501","de:03353:75005::7500501",2,120,,,,
"de:03353:75005::7500501","de:03353:75005::7500502",2,120,,,,
"de:03353:75005::7500502","de:03353:75005::7500501",2,120,,,,
"de:03353:75005::7500502","de:03353:75005::7500502",2,120,,,,
"de:01060:75006::750061","de:01060:37973:1:8070185",2,240,,,,
"de:01060:75006::750061","de:01060:75006::750066",2,60,,,,
"de:01060:75006::750066","de:01060:37973:1:8070185",2,240,,,,
"de:01060:75006::750066","de:01060:75006::750061",2,60,,,,
"de:01060:75006::750066","de:01060:75006::750066",2,60,,,,
"de:01060:75007::750071","de:01060:37981:99:99",2,480,,,,
"de:01060:75007::750071","de:01060:75007::750071",2,60,,,,
"de:01060:75007::750071","de:01060:75007::750076",2,60,,,,
"de:01060:75007::750076","de:01060:37981:99:99",2,480,,,,
"de:01060:75007::750076","de:01060:75007::750071",2,60,,,,
"de:01060:75007::750076","de:01060:75007::750076",2,60,,,,
"de:01060:75009::750091","de:01060:75009::750091",2,60,,,,
"de:01060:75009::750091","de:01060:75009::750096",2,60,,,,
"de:01060:75009::750096","de:01060:75009::750091",2,60,,,,
"de:01060:75009::750096","de:01060:75009::750096",2,60,,,,
"de:01060:75012::750121","de:01060:75012::750121",2,60,,,,
"de:01060:75012::750121","de:01060:75012::750126",2,60,,,,
"de:01060:75012::750126","de:01060:75012::750121",2,60,,,,
"de:01060:75012::750126","de:01060:75012::750126",2,60,,,,
"de:01060:75013::750131","de:01060:75013::750136",2,60,,,,
"de:01060:75013::750136","de:01060:75013::750131",2,60,,,,
"de:01060:75014::750141","de:01060:75014::750141",2,60,,,,
"de:01060:75014::750141","de:01060:75014::750146",2,60,,,,
"de:01060:75014::750146","de:01060:75014::750141",2,60,,,,
"de:01060:75014::750146","de:01060:75014::750146",2,60,,,,
"de:01060:75016::75016199","de:01060:37981:99:99",2,120,,,,
"de:01060:75016::75016199","de:01060:75016::75016199",2,60,,,,
"de:01060:75017::750171","de:01060:75017::750171",2,60,,,,
"de:01060:75017::750171","de:01060:75017::750176",2,60,,,,
"de:01060:75017::750176","de:01060:75017::750171",2,60,,,,
"de:01060:75017::750176","de:01060:75017::750176",2,60,,,,
"de:01060:75018::750181","de:01060:75018::750186",2,60,,,,
"de:01060:75018::750181","de:01060:75018::750187",2,60,,,,
"de:01060:75018::750186","de:01060:75018::750181",2,60,,,,
"de:01060:75018::750186","de:01060:75018::750186",2,60,,,,
"de:01060:75018::750186","de:01060:75018::750187",2,60,,,,
"de:01060:75018::750187","de:01060:75018::750181",2,60,,,,
"de:01060:75018::750187","de:01060:75018::750186",2,60,,,,
"de:01060:75018::750187","de:01060:75018::750187",2,60,,,,
"de:01060:75019::750191","de:01060:75019::750191",2,60,,,,
"de:01060:75019::750191","de:01060:75019::750196",2,60,,,,
"de:01060:75019::750196","de:01060:75019::750191",2,60,,,,
"de:01060:75019::750196","de:01060:75019::750196",2,60,,,,
"de:01060:75020::750201","de:01060:75020::750201",2,60,,,,
"de:01060:75020::750201","de:01060:75020::750206",2,60,,,,
"de:01060:75020::750206","de:01060:75020::750201",2,60,,,,
"de:01060:75020::750206","de:01060:75020::750206",2,60,,,,
"de:01060:75021::750211","de:01060:75021::750211",2,60,,,,
"de:01060:75021::750211","de:01060:75021::750216",2,60,,,,
"de:01060:75021::750216","de:01060:75021::750211",2,60,,,,
"de:01060:75021::750216","de:01060:75021::750216",2,60,,,,
"de:01060:75022::750221","de:01060:75022::750221",2,60,,,,
"de:01060:75022::750221","de:01060:75022::750226",2,60,,,,
"de:01060:75022::750226","de:01060:75022::750221",2,60,,,,
"de:01060:75023::750231","de:01060:75023::750231",2,60,,,,
"de:01060:75023::750231","de:01060:75023::750236",2,60,,,,
"de:01060:75023::750236","de:01060:75023::750231",2,60,,,,
"de:01060:75023::750236","de:01060:75023::750236",2,60,,,,
"de:01060:75024::750241","de:01060:75024::750241",2,60,,,,
"de:01060:75024::750241","de:01060:75024::750246",2,60,,,,
"de:01060:75024::750246","de:01060:75024::750241",2,60,,,,
"de:01060:75025::750251","de:01060:75025::750251",2,60,,,,
"de:01060:75025::750251","de:01060:75025::750256",2,60,,,,
"de:01060:75025::750256","de:01060:75025::750251",2,60,,,,
"de:01060:75025::750256","de:01060:75025::750256",2,60,,,,
"de:01060:75026::750261","de:01060:75026::750261",2,60,,,,
"de:01060:75026::750261","de:01060:75026::750262",2,60,,,,
"de:01060:75026::750261","de:01060:75026::750266",2,60,,,,
"de:01060:75026::750262","de:01060:75026::750261",2,60,,,,
"de:01060:75026::750262","de:01060:75026::750262",2,60,,,,
"de:01060:75026::750262","de:01060:75026::750266",2,60,,,,
"de:01060:75026::750266","de:01060:75026::750261",2,60,,,,
"de:01060:75026::750266","de:01060:75026::750262",2,60,,,,
"de:01060:75026::750266","de:01060:75026::750266",2,60,,,,
"de:01060:75027::750271","de:01060:75027::750271",2,60,,,,
"de:01060:75027::750271","de:01060:75027::750276",2,60,,,,
"de:01060:75027::750276","de:01060:75027::750271",2,60,,,,
"de:01060:75027::750276","de:01060:75027::750276",2,60,,,,
"de:03353:75028::7502801","de:03353:75028::7502802",2,120,,,,
"de:03353:75028::7502802","de:03353:75028::7502801",2,120,,,,
"de:03353:75029::7502902","de:03353:75029::7502902",2,120,,,,
"de:01060:75030::750301","de:01060:75030::750301",2,60,,,,
"de:01060:75030::750301","de:01060:75030::750306",2,60,,,,
"de:01060:75030::750306","de:01060:75030::750301",2,60,,,,
"de:01060:75030::750306","de:01060:75030::750306",2,60,,,,
"de:01060:75031::750311","de:01060:75031::750316",2,60,,,,
"de:01060:75031::750316","de:01060:75031::750311",2,60,,,,
"de:01060:75032::750321","de:01060:75032::750321",2,60,,,,
"de:01060:75032::750321","de:01060:75032::750326",2,60,,,,
"de:01060:75032::750326","de:01060:75032::750321",2,60,,,,
"de:01060:75032::750326","de:01060:75032::750326",2,60,,,,
"de:01060:75033::750331","de:01060:75033::750331",2,60,,,,
"de:01060:75033::750331","de:01060:75033::750336",2,60,,,,
"de:01060:75033::750336","de:01060:75033::750331",2,60,,,,
"de:01060:75033::750336","de:01060:75033::750336",2,60,,,,
"de:01060:75045::750451","de:01060:75045::750451",2,60,,,,
"de:01060:75045::750451","de:01060:75045::750456",2,60,,,,
"de:01060:75045::750456","de:01060:75045::750451",2,60,,,,
"de:01060:75046::750461","de:01060:75046::750461",2,60,,,,
"de:01060:75046::750461","de:01060:75046::750466",2,60,,,,
"de:01060:75046::750466","de:01060:75046::750461",2,60,,,,
"de:01060:75046::750466","de:01060:75046::750466",2,60,,,,
"de:01060:75047::750471","de:01060:75047::750471",2,60,,,,
"de:01060:75047::750471","de:01060:75047::750476",2,60,,,,
"de:01060:75047::750476","de:01060:75047::750471",2,60,,,,
"de:01060:75047::750476","de:01060:75047::750476",2,60,,,,
"de:01060:75048::750481","de:01060:75048::750481",2,60,,,,
"de:01060:75048::750481","de:01060:75048::750486",2,60,,,,
"de:01060:75048::750486","de:01060:75048::750481",2,60,,,,
"de:01060:75048::750486","de:01060:75048::750486",2,60,,,,
"de:01060:75050::750501","de:01060:75050::750501",2,60,,,,
"de:01060:75050::750501","de:01060:75050::750506",2,60,,,,
"de:01060:75050::750506","de:01060:75050::750501",2,60,,,,
"de:01060:75050::750506","de:01060:75050::750506",2,60,,,,
"de:01060:75051::750511","de:01060:75051::750511",2,60,,,,
"de:01060:75052::99","de:01060:75052::99",2,60,,,,
"de:01060:75054::750541","de:01060:75054::750546",2,60,,,,
"de:01060:75054::750546","de:01060:75054::750541",2,60,,,,
"de:01060:75056::750561","de:01060:75056::750566",2,60,,,,
"de:01060:75056::750566","de:01060:75056::750561",2,60,,,,
"de:01060:75060::750591","de:01060:75060::750591",2,60,,,,
"de:01060:75060::750591","de:01060:75060::750596",2,60,,,,
"de:01060:75060::750596","de:01060:75060::750591",2,60,,,,
"de:01060:75062::750621","de:01060:75062::750621",2,60,,,,
"de:01060:75062::750621","de:01060:75062::750626",2,60,,,,
"de:01060:75062::750626","de:01060:75062::750621",2,60,,,,
"de:01060:75062::750626","de:01060:75062::750626",2,60,,,,
"de:01060:75063::750631","de:01060:75063::750631",2,60,,,,
"de:01060:75063::750631","de:01060:75063::750636",2,60,,,,
"de:01060:75063::750636","de:01060:75063::750631",2,60,,,,
"de:01060:75063::750636","de:01060:75063::750636",2,60,,,,
"de:01060:75065::750656","de:01060:75065::750656",2,60,,,,
"de:01060:75068::750681","de:01060:75068::750686",2,60,,,,
"de:01060:75068::750686","de:01060:75068::750681",2,60,,,,
"de:01060:75069::750691","de:01060:75069::750691",2,60,,,,
"de:01060:75069::750691","de:01060:75069::750696",2,60,,,,
"de:01060:75069::750696","de:01060:75069::750691",2,60,,,,
"de:01060:75070::750701","de:01060:75070::750701",2,60,,,,
"de:01060:75070::750701","de:01060:75070::750706",2,60,,,,
"de:01060:75070::750706","de:01060:75070::750701",2,60,,,,
"de:01060:75070::750706","de:01060:75070::750706",2,60,,,,
"de:01060:75071::750711","de:01060:75071::750711",2,60,,,,
"de:01060:75071::750711","de:01060:75071::750716",2,60,,,,
"de:01060:75071::750716","de:01060:75071::750711",2,60,,,,
"de:01060:75071::750716","de:01060:75071::750716",2,60,,,,
"de:01060:75073::750731","de:01060:75073::750731",2,60,,,,
"de:01060:75073::750731","de:01060:75073::750736",2,60,,,,
"de:01060:75073::750736","de:01060:75073::750731",2,60,,,,
"de:01060:75073::750736","de:01060:75073::750736",2,60,,,,
"de:01060:75074::750741","de:01060:75074::750741",2,60,,,,
"de:01060:75074::750741","de:01060:75074::750742",2,60,,,,
"de:01060:75074::750741","de:01060:75074::750746",2,60,,,,
"de:01060:75074::750741","de:01060:75074::750747",2,60,,,,
"de:01060:75074::750742","de:01060:75074::750741",2,60,,,,
"de:01060:75074::750742","de:01060:75074::750742",2,60,,,,
"de:01060:75074::750742","de:01060:75074::750746",2,60,,,,
"de:01060:75074::750742","de:01060:75074::750747",2,60,,,,
"de:01060:75074::750746","de:01060:75074::750741",2,60,,,,
"de:01060:75074::750746","de:01060:75074::750742",2,60,,,,
"de:01060:75074::750746","de:01060:75074::750746",2,60,,,,
"de:01060:75074::750746","de:01060:75074::750747",2,60,,,,
"de:01060:75074::750747","de:01060:75074::750741",2,60,,,,
"de:01060:75074::750747","de:01060:75074::750742",2,60,,,,
"de:01060:75074::750747","de:01060:75074::750746",2,60,,,,
"de:01060:75075::750751","de:01060:75075::750751",2,60,,,,
"de:01060:75075::750751","de:01060:75075::750756",2,60,,,,
"de:01060:75075::750756","de:01060:75075::750751",2,60,,,,
"de:01060:75075::750756","de:01060:75075::750756",2,60,,,,
"de:01060:75076::750761","de:01060:75076::750761",2,60,,,,
"de:01060:75076::750761","de:01060:75076::750766",2,60,,,,
"de:01060:75076::750766","de:01060:75076::750761",2,60,,,,
"de:01060:75076::750766","de:01060:75076::750766",2,60,,,,
"de:01060:75077::750771","de:01060:75077::750776",2,60,,,,
"de:01060:75077::750776","de:01060:75077::750771",2,60,,,,
"de:01060:75077::750776","de:01060:75077::750776",2,60,,,,
"de:01060:75078::99","de:01060:75078::99",2,60,,,,
"de:01060:75079::750791","de:01060:75079::750791",2,60,,,,
"de:01060:75079::750791","de:01060:75079::750796",2,60,,,,
"de:01060:75079::750796","de:01060:75079::750791",2,60,,,,
"de:01060:75079::750796","de:01060:75079::750796",2,60,,,,
"de:01060:75080::750801","de:01060:75080::750806",2,60,,,,
"de:01060:75080::750806","de:01060:75080::750801",2,60,,,,
"de:01060:75080::750806","de:01060:75080::750806",2,60,,,,
"de:01060:75081::750811","de:01060:75081::750811",2,60,,,,
"de:01060:75081::750811","de:01060:75081::750816",2,60,,,,
"de:01060:75081::750816","de:01060:75081::750811",2,60,,,,
"de:01060:75082::750821","de:01060:75082::750821",2,60,,,,
"de:01060:75082::750821","de:01060:75082::750826",2,60,,,,
"de:01060:75082::750826","de:01060:75082::750821",2,60,,,,
"de:01060:75082::750826","de:01060:75082::750826",2,60,,,,
"de:01060:75083::750831","de:01060:75083::750831",2,60,,,,
"de:01060:75083::750831","de:01060:75083::750836",2,60,,,,
"de:01060:75083::750836","de:01060:75083::750831",2,60,,,,
"de:01060:75086::750861","de:01060:75086::750861",2,60,,,,
"de:01060:75086::750861","de:01060:75086::750866",2,60,,,,
"de:01060:75086::750866","de:01060:75086::750861",2,60,,,,
"de:01060:75086::750866","de:01060:75086::750866",2,60,,,,
"de:01060:75087::750871","de:01060:75087::750871",2,60,,,,
"de:01060:75087::750871","de:01060:75087::750876",2,60,,,,
"de:01060:75087::750876","de:01060:75087::750871",2,60,,,,
"de:01060:75087::750876","de:01060:75087::750876",2,60,,,,
"de:01060:75088::750881","de:01060:75088::750881",2,60,,,,
"de:01060:75088::750881","de:01060:75088::750886",2,60,,,,
"de:01060:75088::750886","de:01060:75088::750881",2,60,,,,
"de:01060:75088::750886","de:01060:75088::750886",2,60,,,,
"de:01060:75089::750891","de:01060:75089::750891",2,60,,,,
"de:01060:75089::750891","de:01060:75089::750896",2,60,,,,
"de:01060:75089::750896","de:01060:75089::750891",2,60,,,,
"de:01060:75089::750896","de:01060:75089::750896",2,60,,,,
"de:01060:75090::750901","de:01060:75090::750901",2,60,,,,
"de:01060:75091::99","de:01060:75091::99",2,60,,,,
"de:01060:75092::750921","de:01060:75092::750926",2,60,,,,
"de:01060:75092::750926","de:01060:75092::750921",2,60,,,,
"de:01060:75095::750951","de:01060:75095::750951",2,60,,,,
"de:01060:75096::750961","de:01060:75096::750961",2,60,,,,
"de:01060:75096::750961","de:01060:75096::750966",2,60,,,,
"de:01060:75096::750966","de:01060:75096::750961",2,60,,,,
"de:01060:75096::750966","de:01060:75096::750966",2,60,,,,
"de:01060:75097::99","de:01060:75097::99",2,60,,,,
"de:01060:75100::751001","de:01060:75100::751001",2,60,,,,
"de:01060:75100::751001","de:01060:75100::751006",2,60,,,,
"de:01060:75100::751006","de:01060:75100::751001",2,60,,,,
"de:03353:75101::7510101","de:03353:75101::7510101",2,120,,,,
"de:03353:75101::7510101","de:03353:75101::7510102",2,120,,,,
"de:03353:75101::7510102","de:03353:75101::7510101",2,120,,,,
"de:01060:75102::751021","de:01060:75102::751021",2,60,,,,
"de:01060:75102::751021","de:01060:75102::751026",2,60,,,,
"de:01060:75102::751026","de:01060:75102::751021",2,60,,,,
"de:01060:75103::751031","de:01060:75103::751031",2,60,,,,
"de:01060:75103::751031","de:01060:75103::751036",2,60,,,,
"de:01060:75103::751036","de:01060:75103::751031",2,60,,,,
"de:01060:75103::751036","de:01060:75103::751036",2,60,,,,
"de:01060:75104::751041","de:01060:75104::751041",2,60,,,,
"de:01060:75104::751041","de:01060:75104::751046",2,60,,,,
"de:01060:75104::751046","de:01060:75104::751041",2,60,,,,
"de:01060:75104::751046","de:01060:75104::751046",2,60,,,,
"de:01060:75105::751051","de:01060:75105::751051",2,60,,,,
"de:01060:75105::751051","de:01060:75105::751056",2,60,,,,
"de:01060:75105::751056","de:01060:75105::751051",2,60,,,,
"de:01060:75105::751056","de:01060:75105::751056",2,60,,,,
"de:01060:75106::751061","de:01060:75106::751066",2,60,,,,
"de:01060:75106::751066","de:01060:75106::751061",2,60,,,,
"de:01060:75107::751071","de:01060:75107::751071",2,60,,,,
"de:01060:75107::751071","de:01060:75107::751076",2,60,,,,
"de:01060:75107::751076","de:01060:75107::751071",2,60,,,,
"de:03353:75108::7510801","de:03353:8005640:99:99",2,120,,,,
"de:03353:75108::7510801","de:03353:75108::7510801",2,120,,,,
"de:03353:75108::7510801","de:03353:75108::7510802",2,120,,,,
"de:03353:75108::7510802","de:03353:8005640:99:99",2,120,,,,
"de:03353:75108::7510802","de:03353:75108::7510801",2,120,,,,
"de:03353:75108::7510802","de:03353:75108::7510802",2,120,,,,
"de:01060:75109::751091","de:01060:75109::751091",2,60,,,,
"de:01060:75110::751101","de:01060:75110::751101",2,60,,,,
"de:01060:75110::751101","de:01060:75110::751106",2,60,,,,
"de:01060:75110::751106","de:01060:75110::751101",2,60,,,,
"de:01060:75110::751106","de:01060:75110::751106",2,60,,,,
"de:01060:75111::751111","de:01060:75111::751111",2,60,,,,
"de:01060:75111::751111","de:01060:75111::751116",2,60,,,,
"de:01060:75111::751116","de:01060:75111::751111",2,60,,,,
"de:01060:75111::751116","de:01060:75111::751116",2,60,,,,
"de:01060:75112::99","de:01060:75112::99",2,60,,,,
"de:01060:75113::751131","de:01060:75113::751131",2,60,,,,
"de:01060:75113::751131","de:01060:75113::751136",2,60,,,,
"de:01060:75113::751136","de:01060:75113::751131",2,60,,,,
"de:01060:75113::751136","de:01060:75113::751136",2,60,,,,
"de:01060:75116::751161","de:01060:75116::751161",2,60,,,,
"de:01060:75116::751161","de:01060:75116::751166",2,60,,,,
"de:01060:75116::751166","de:01060:75116::751161",2,60,,,,
"de:01060:75116::751166","de:01060:75116::751166",2,60,,,,
"de:01060:75117::751171","de:01060:75117::751171",2,60,,,,
"de:01060:75117::751171","de:01060:75117::751176",2,60,,,,
"de:01060:75117::751176","de:01060:75117::751171",2,60,,,,
"de:01060:75118::751181","de:01060:75118::751181",2,60,,,,
